"Timestamp","Queue Difference Metric"
"2023-08-23T13:24:44.812094","851"
"2023-08-23T13:24:45.997875","850"
"2023-08-23T13:24:47.173502","849"
"2023-08-23T13:24:48.358331","848"
"2023-08-23T13:24:49.526417","847"
"2023-08-23T13:24:50.710802","846"
"2023-08-23T13:24:51.898788","845"
"2023-08-23T13:24:53.060368","844"
"2023-08-23T13:24:54.258421","843"
"2023-08-23T13:24:55.442666","842"
"2023-08-23T13:24:56.627502","841"
"2023-08-23T13:24:57.802845","840"
"2023-08-23T13:24:59.004641","839"
"2023-08-23T13:25:00.175048","838"
"2023-08-23T13:25:01.345649","837"
"2023-08-23T13:25:02.526509","836"
"2023-08-23T13:25:03.695991","835"
"2023-08-23T13:25:04.874352","834"
"2023-08-23T13:25:06.054596","833"
"2023-08-23T13:25:07.238898","832"
"2023-08-23T13:25:08.392551","831"
"2023-08-23T13:25:09.574102","830"
"2023-08-23T13:25:10.755652","829"
"2023-08-23T13:25:11.934168","828"
"2023-08-23T13:25:13.133299","827"
"2023-08-23T13:25:14.335736","826"
"2023-08-23T13:25:15.511666","825"
"2023-08-23T13:25:16.762144","824"
"2023-08-23T13:25:17.944600","823"
"2023-08-23T13:25:19.123072","822"
"2023-08-23T13:25:20.296327","821"
"2023-08-23T13:25:21.461067","820"
"2023-08-23T13:25:22.658989","819"
"2023-08-23T13:25:23.820834","818"
"2023-08-23T13:25:25.026127","817"
"2023-08-23T13:25:26.202170","816"
"2023-08-23T13:25:27.387449","815"
"2023-08-23T13:25:28.562134","814"
"2023-08-23T13:25:29.739788","813"
"2023-08-23T13:25:30.914424","812"
"2023-08-23T13:25:32.151704","811"
"2023-08-23T13:25:33.345820","810"
"2023-08-23T13:25:34.510534","809"
"2023-08-23T13:25:35.685801","808"
"2023-08-23T13:25:36.860279","807"
"2023-08-23T13:25:38.027497","806"
"2023-08-23T13:25:39.201116","805"
"2023-08-23T13:25:40.378606","804"
"2023-08-23T13:25:41.557788","803"
"2023-08-23T13:25:42.769494","802"
"2023-08-23T13:25:43.934750","801"
"2023-08-23T13:25:45.144096","800"
"2023-08-23T13:31:46.355007","799"
"2023-08-23T13:31:47.535718","798"
"2023-08-23T13:31:48.732738","797"
"2023-08-23T13:31:49.909201","796"
"2023-08-23T13:31:51.069315","795"
"2023-08-23T13:31:52.253966","794"
"2023-08-23T13:31:53.408184","793"
"2023-08-23T13:31:54.599896","792"
"2023-08-23T13:31:55.773400","791"
"2023-08-23T13:31:56.975088","790"
"2023-08-23T13:31:58.160443","789"
"2023-08-23T13:31:59.337823","788"
"2023-08-23T13:32:00.516230","787"
"2023-08-23T13:32:01.674912","786"
"2023-08-23T13:32:02.846112","785"
"2023-08-23T13:32:04.019114","784"
"2023-08-23T13:32:05.212107","783"
"2023-08-23T13:32:06.410736","782"
"2023-08-23T13:32:07.589523","781"
"2023-08-23T13:32:08.761234","780"
"2023-08-23T13:32:09.937621","779"
"2023-08-23T13:32:11.113758","778"
"2023-08-23T13:32:12.311301","777"
"2023-08-23T13:32:13.477872","776"
"2023-08-23T13:32:14.658278","775"
"2023-08-23T13:32:15.839581","774"
"2023-08-23T13:32:17.010697","773"
"2023-08-23T13:32:18.164105","772"
"2023-08-23T13:32:19.353460","771"
"2023-08-23T13:32:20.519218","770"
"2023-08-23T13:32:21.693130","769"
"2023-08-23T13:32:22.860833","768"
"2023-08-23T13:32:24.057681","767"
"2023-08-23T13:32:25.244230","766"
"2023-08-23T13:32:26.432677","765"
"2023-08-23T13:32:27.606825","764"
"2023-08-23T13:32:28.786568","763"
"2023-08-23T13:32:29.967410","762"
"2023-08-23T13:32:31.155114","761"
"2023-08-23T13:32:32.331289","760"
"2023-08-23T13:32:33.505600","759"
"2023-08-23T13:32:34.673971","758"
"2023-08-23T13:32:35.849975","757"
"2023-08-23T13:32:37.029189","756"
"2023-08-23T13:32:38.216233","755"
"2023-08-23T13:32:39.387600","754"
"2023-08-23T13:32:40.573232","753"
"2023-08-23T13:32:41.766625","752"
"2023-08-23T13:32:42.930711","751"
"2023-08-23T13:32:44.101941","750"
"2023-08-23T13:32:45.266175","749"
"2023-08-23T13:32:46.556885","748"
"2023-08-23T13:32:47.753103","747"
"2023-08-23T13:32:48.958032","746"
"2023-08-23T13:32:50.147964","745"
"2023-08-23T13:32:51.335744","744"
"2023-08-23T13:32:52.515423","743"
"2023-08-23T13:32:53.697280","742"
"2023-08-23T13:32:54.887297","741"
"2023-08-23T13:32:56.134823","740"
"2023-08-23T13:32:57.332897","739"
"2023-08-23T13:32:58.499904","738"
"2023-08-23T13:32:59.666753","737"
"2023-08-23T13:33:00.838873","736"
"2023-08-23T13:33:02.031432","735"
"2023-08-23T13:33:03.208731","734"
"2023-08-23T13:33:04.360627","733"
"2023-08-23T13:33:05.531357","732"
"2023-08-23T13:33:06.715531","731"
"2023-08-23T13:33:07.878981","730"
"2023-08-23T13:33:09.063878","729"
"2023-08-23T13:33:10.250684","728"
"2023-08-23T13:33:11.449302","727"
"2023-08-23T13:33:12.620714","726"
"2023-08-23T13:33:13.793457","725"
"2023-08-23T13:33:14.957996","724"
"2023-08-23T13:33:16.139012","723"
"2023-08-23T13:33:17.323823","722"
"2023-08-23T13:33:18.576697","721"
"2023-08-23T13:33:19.742466","720"
"2023-08-23T13:33:20.924996","719"
"2023-08-23T13:33:22.100888","718"
"2023-08-23T13:33:23.285067","717"
"2023-08-23T13:33:24.459697","716"
"2023-08-23T13:33:25.635038","715"
"2023-08-23T13:33:26.802463","714"
"2023-08-23T13:33:27.975496","713"
"2023-08-23T13:33:29.158989","713"
"2023-08-23T13:33:30.342103","711"
"2023-08-23T13:33:31.536079","710"
"2023-08-23T13:33:32.710813","709"
"2023-08-23T13:33:33.859579","708"
"2023-08-23T13:33:35.045846","707"
"2023-08-23T13:33:36.215026","706"
"2023-08-23T13:33:37.398975","705"
"2023-08-23T13:33:38.559943","704"
"2023-08-23T13:33:39.728081","703"
"2023-08-23T13:33:40.913999","702"
"2023-08-23T13:33:42.096577","701"
"2023-08-23T13:33:43.270185","700"
"2023-08-23T13:33:44.441593","699"
"2023-08-23T13:33:45.600358","698"
"2023-08-23T13:33:46.851974","697"
"2023-08-23T13:33:48.034826","696"
"2023-08-23T13:33:49.215587","695"
"2023-08-23T13:33:50.416213","694"
"2023-08-23T13:33:51.679555","693"
"2023-08-23T13:33:52.855701","692"
"2023-08-23T13:33:54.044449","691"
"2023-08-23T13:33:55.231701","690"
"2023-08-23T13:33:56.405793","689"
"2023-08-23T13:33:57.572419","688"
"2023-08-23T13:33:58.744327","687"
"2023-08-23T13:33:59.927418","686"
"2023-08-23T13:34:01.110377","685"
"2023-08-23T13:34:02.277450","684"
"2023-08-23T13:34:03.445972","683"
"2023-08-23T13:34:04.638877","682"
"2023-08-23T13:34:05.806474","681"
"2023-08-23T13:34:06.983957","680"
"2023-08-23T13:34:08.153593","679"
"2023-08-23T13:34:09.342824","678"
"2023-08-23T13:34:10.497945","677"
"2023-08-23T13:34:11.661557","676"
"2023-08-23T13:34:12.837237","675"
"2023-08-23T13:40:14.020248","674"
"2023-08-23T13:40:15.179710","673"
"2023-08-23T13:40:16.356945","672"
"2023-08-23T13:40:17.581901","671"
"2023-08-23T13:40:18.787945","670"
"2023-08-23T13:40:19.953039","669"
"2023-08-23T13:40:21.112417","668"
"2023-08-23T13:40:22.259642","667"
"2023-08-23T13:40:23.422766","666"
"2023-08-23T13:40:24.581268","665"
"2023-08-23T13:40:25.745630","664"
"2023-08-23T13:40:26.894894","663"
"2023-08-23T13:40:28.056668","662"
"2023-08-23T13:40:29.215923","661"
"2023-08-23T13:40:30.370510","660"
"2023-08-23T13:40:31.525683","659"
"2023-08-23T13:40:32.689011","658"
"2023-08-23T13:40:33.836054","657"
"2023-08-23T13:40:34.993482","656"
"2023-08-23T13:40:36.147820","655"
"2023-08-23T13:40:37.301441","654"
"2023-08-23T13:40:38.450006","653"
"2023-08-23T13:40:39.630194","652"
"2023-08-23T13:40:40.810971","651"
"2023-08-23T13:40:41.971780","650"
"2023-08-23T13:40:43.121600","649"
"2023-08-23T13:40:44.286601","648"
"2023-08-23T13:40:45.441964","647"
"2023-08-23T13:40:46.733872","646"
"2023-08-23T13:40:47.889596","645"
"2023-08-23T13:40:49.053834","644"
"2023-08-23T13:40:50.231516","643"
"2023-08-23T13:40:51.374250","642"
"2023-08-23T13:40:52.522451","641"
"2023-08-23T13:40:53.673901","640"
"2023-08-23T13:40:54.837146","639"
"2023-08-23T13:40:55.986469","638"
"2023-08-23T13:40:57.145410","637"
"2023-08-23T13:40:58.302722","636"
"2023-08-23T13:40:59.464909","635"
"2023-08-23T13:41:00.614263","634"
"2023-08-23T13:41:01.788119","633"
"2023-08-23T13:41:03.007363","632"
"2023-08-23T13:41:04.155667","631"
"2023-08-23T13:41:05.328078","630"
"2023-08-23T13:41:06.495116","629"
"2023-08-23T13:41:07.651183","628"
"2023-08-23T13:41:08.814902","627"
"2023-08-23T13:41:09.971469","626"
"2023-08-23T13:41:11.121499","625"
"2023-08-23T13:41:12.289536","624"
"2023-08-23T13:41:13.451516","623"
"2023-08-23T13:41:14.594413","622"
"2023-08-23T13:41:15.745632","621"
"2023-08-23T13:41:16.891747","620"
"2023-08-23T13:41:18.049393","619"
"2023-08-23T13:41:19.206291","618"
"2023-08-23T13:41:20.357522","617"
"2023-08-23T13:41:21.522457","616"
"2023-08-23T13:41:22.677586","615"
"2023-08-23T13:41:23.821542","614"
"2023-08-23T13:41:24.978779","613"
"2023-08-23T13:41:26.136109","612"
"2023-08-23T13:41:27.297987","611"
"2023-08-23T13:41:28.458808","610"
"2023-08-23T13:41:29.618737","609"
"2023-08-23T13:41:30.802679","608"
"2023-08-23T13:41:31.958795","607"
"2023-08-23T13:41:33.114095","606"
"2023-08-23T13:41:34.285680","605"
"2023-08-23T13:41:35.439575","604"
"2023-08-23T13:41:36.610208","603"
"2023-08-23T13:41:37.770842","602"
"2023-08-23T13:41:38.922003","601"
"2023-08-23T13:41:40.069223","600"
"2023-08-23T13:41:41.229864","599"
"2023-08-23T13:41:42.391575","598"
"2023-08-23T13:41:43.570757","597"
"2023-08-23T13:41:44.736838","596"
"2023-08-23T13:41:45.895604","595"
"2023-08-23T13:41:47.055558","594"
"2023-08-23T13:41:48.207734","593"
"2023-08-23T13:41:49.362570","592"
"2023-08-23T13:41:50.505362","591"
"2023-08-23T13:41:51.661069","590"
"2023-08-23T13:41:52.813113","589"
"2023-08-23T13:41:53.983093","588"
"2023-08-23T13:41:55.138944","587"
"2023-08-23T13:41:56.304259","586"
"2023-08-23T13:41:57.462679","585"
"2023-08-23T13:41:58.625875","584"
"2023-08-23T13:41:59.862237","583"
"2023-08-23T13:42:01.031320","582"
"2023-08-23T13:42:02.186692","581"
"2023-08-23T13:42:03.358229","580"
"2023-08-23T13:42:04.518441","579"
"2023-08-23T13:42:05.662046","578"
"2023-08-23T13:42:06.822227","577"
"2023-08-23T13:42:07.982872","576"
"2023-08-23T13:42:09.133093","575"
"2023-08-23T13:42:10.294261","574"
"2023-08-23T13:42:11.446999","573"
"2023-08-23T13:42:12.600023","572"
"2023-08-23T13:42:13.761783","571"
"2023-08-23T13:42:14.929166","570"
"2023-08-23T13:42:16.088022","569"
"2023-08-23T13:42:17.252182","568"
"2023-08-23T13:42:18.423715","567"
"2023-08-23T13:42:19.578711","566"
"2023-08-23T13:42:20.747347","565"
"2023-08-23T13:42:21.941280","564"
"2023-08-23T13:42:23.090794","563"
"2023-08-23T13:42:24.256682","562"
"2023-08-23T13:42:25.403600","561"
"2023-08-23T13:42:26.573616","560"
"2023-08-23T13:42:27.730116","559"
"2023-08-23T13:42:28.874515","558"
"2023-08-23T13:42:30.050023","557"
"2023-08-23T13:42:31.204945","556"
"2023-08-23T13:42:32.354987","555"
"2023-08-23T13:42:33.516055","554"
"2023-08-23T13:42:34.679718","553"
"2023-08-23T13:42:35.830787","552"
"2023-08-23T13:42:36.987492","551"
"2023-08-23T13:42:38.149943","550"
"2023-08-23T13:48:39.308089","549"
"2023-08-23T13:48:40.483306","548"
"2023-08-23T13:48:41.640384","547"
"2023-08-23T13:48:42.801976","546"
"2023-08-23T13:48:43.980499","545"
"2023-08-23T13:48:45.140613","544"
"2023-08-23T13:48:46.294914","543"
"2023-08-23T13:48:47.462334","542"
"2023-08-23T13:48:48.620648","541"
"2023-08-23T13:48:49.781720","540"
"2023-08-23T13:48:50.969714","539"
"2023-08-23T13:48:52.155721","538"
"2023-08-23T13:48:53.301335","537"
"2023-08-23T13:48:54.459940","536"
"2023-08-23T13:48:55.637647","535"
"2023-08-23T13:48:56.794706","534"
"2023-08-23T13:48:57.945796","533"
"2023-08-23T13:48:59.094427","532"
"2023-08-23T13:49:00.243140","531"
"2023-08-23T13:49:01.407019","530"
"2023-08-23T13:49:02.565513","529"
"2023-08-23T13:49:03.719637","528"
"2023-08-23T13:49:04.873662","527"
"2023-08-23T13:49:06.031896","526"
"2023-08-23T13:49:07.189124","525"
"2023-08-23T13:49:08.351079","524"
"2023-08-23T13:49:09.507353","523"
"2023-08-23T13:49:10.657433","522"
"2023-08-23T13:49:11.831815","521"
"2023-08-23T13:49:12.987289","520"
"2023-08-23T13:49:14.142920","519"
"2023-08-23T13:49:15.310052","518"
"2023-08-23T13:49:16.684385","517"
"2023-08-23T13:49:17.853142","516"
"2023-08-23T13:49:18.995452","515"
"2023-08-23T13:49:20.161739","514"
"2023-08-23T13:49:21.308057","513"
"2023-08-23T13:49:22.474183","512"
"2023-08-23T13:49:23.620811","511"
"2023-08-23T13:49:24.769472","510"
"2023-08-23T13:49:25.936856","509"
"2023-08-23T13:49:27.099074","508"
"2023-08-23T13:49:28.254528","507"
"2023-08-23T13:49:29.409485","506"
"2023-08-23T13:49:30.563771","505"
"2023-08-23T13:49:31.723298","504"
"2023-08-23T13:49:32.873631","503"
"2023-08-23T13:49:34.039515","502"
"2023-08-23T13:49:35.187084","501"
"2023-08-23T13:49:36.350796","500"
"2023-08-23T13:49:37.516109","499"
"2023-08-23T13:49:38.668942","498"
"2023-08-23T13:49:39.823539","497"
"2023-08-23T13:49:40.989761","496"
"2023-08-23T13:49:42.161108","495"
"2023-08-23T13:49:43.311061","494"
"2023-08-23T13:49:44.469554","493"
"2023-08-23T13:49:45.691521","492"
"2023-08-23T13:49:46.869263","491"
"2023-08-23T13:49:48.065452","490"
"2023-08-23T13:49:49.223387","489"
"2023-08-23T13:49:50.388821","488"
"2023-08-23T13:49:51.543592","487"
"2023-08-23T13:49:52.711704","486"
"2023-08-23T13:49:53.865304","485"
"2023-08-23T13:49:55.022973","484"
"2023-08-23T13:49:56.180729","483"
"2023-08-23T13:49:57.330717","482"
"2023-08-23T13:49:58.483857","481"
"2023-08-23T13:49:59.639081","480"
"2023-08-23T13:50:00.811397","479"
"2023-08-23T13:50:01.971994","478"
"2023-08-23T13:50:03.140450","477"
"2023-08-23T13:50:04.305009","476"
"2023-08-23T13:50:05.450876","475"
"2023-08-23T13:50:06.611526","474"
"2023-08-23T13:50:07.772916","473"
"2023-08-23T13:50:08.929835","472"
"2023-08-23T13:50:10.113708","471"
"2023-08-23T13:50:11.270334","470"
"2023-08-23T13:50:12.424264","469"
"2023-08-23T13:50:13.580749","468"
"2023-08-23T13:50:14.740571","467"
"2023-08-23T13:50:15.899684","466"
"2023-08-23T13:50:17.051739","465"
"2023-08-23T13:50:18.218573","464"
"2023-08-23T13:50:19.378437","463"
"2023-08-23T13:50:20.531345","462"
"2023-08-23T13:50:21.688006","461"
"2023-08-23T13:50:22.851327","460"
"2023-08-23T13:50:24.004990","459"
"2023-08-23T13:50:25.155157","458"
"2023-08-23T13:50:26.317450","457"
"2023-08-23T13:50:27.482785","456"
"2023-08-23T13:50:28.631318","455"
"2023-08-23T13:50:29.785839","454"
"2023-08-23T13:50:30.958816","453"
"2023-08-23T13:50:32.113982","452"
"2023-08-23T13:50:33.268062","451"
"2023-08-23T13:50:34.432930","450"
"2023-08-23T13:50:35.586721","449"
"2023-08-23T13:50:36.740751","448"
"2023-08-23T13:50:37.898698","447"
"2023-08-23T13:50:39.062749","446"
"2023-08-23T13:50:40.227199","445"
"2023-08-23T13:50:41.392646","444"
"2023-08-23T13:50:42.553255","443"
"2023-08-23T13:50:43.717068","442"
"2023-08-23T13:50:44.873313","441"
"2023-08-23T13:50:46.027516","440"
"2023-08-23T13:50:47.188948","439"
"2023-08-23T13:50:48.343053","438"
"2023-08-23T13:50:49.508034","437"
"2023-08-23T13:50:50.666283","436"
"2023-08-23T13:50:51.829747","435"
"2023-08-23T13:50:52.984837","434"
"2023-08-23T13:50:54.140431","433"
"2023-08-23T13:50:55.288915","432"
"2023-08-23T13:50:56.443405","431"
"2023-08-23T13:50:57.610914","430"
"2023-08-23T13:50:58.776009","429"
"2023-08-23T13:50:59.921466","428"
"2023-08-23T13:51:01.075215","427"
"2023-08-23T13:51:02.265575","426"
"2023-08-23T13:51:03.453379","425"
"2023-08-23T13:57:04.617976","424"
"2023-08-23T13:57:05.780725","423"
"2023-08-23T13:57:06.943132","422"
"2023-08-23T13:57:08.089307","421"
"2023-08-23T13:57:09.252553","420"
"2023-08-23T13:57:10.435565","419"
"2023-08-23T13:57:11.584316","418"
"2023-08-23T13:57:12.760590","417"
"2023-08-23T13:57:13.917800","416"
"2023-08-23T13:57:15.064384","415"
"2023-08-23T13:57:16.215411","414"
"2023-08-23T13:57:17.375167","413"
"2023-08-23T13:57:18.523550","412"
"2023-08-23T13:57:19.685264","411"
"2023-08-23T13:57:20.850065","410"
"2023-08-23T13:57:22.002997","409"
"2023-08-23T13:57:23.181223","408"
"2023-08-23T13:57:24.324185","407"
"2023-08-23T13:57:25.483782","406"
"2023-08-23T13:57:26.638258","405"
"2023-08-23T13:57:27.783185","404"
"2023-08-23T13:57:28.944780","403"
"2023-08-23T13:57:30.094144","402"
"2023-08-23T13:57:31.241955","401"
"2023-08-23T13:57:32.386791","400"
"2023-08-23T13:57:33.541630","399"
"2023-08-23T13:57:34.697893","398"
"2023-08-23T13:57:35.840926","397"
"2023-08-23T13:57:36.980585","396"
"2023-08-23T13:57:38.147578","395"
"2023-08-23T13:57:39.293488","394"
"2023-08-23T13:57:40.473634","393"
"2023-08-23T13:57:41.637887","392"
"2023-08-23T13:57:42.807389","391"
"2023-08-23T13:57:43.953097","390"
"2023-08-23T13:57:45.109155","389"
"2023-08-23T13:57:46.267472","388"
"2023-08-23T13:57:47.412783","387"
"2023-08-23T13:57:48.559873","386"
"2023-08-23T13:57:49.713883","385"
"2023-08-23T13:57:50.873012","384"
"2023-08-23T13:57:52.022943","383"
"2023-08-23T13:57:53.189121","382"
"2023-08-23T13:57:54.352677","381"
"2023-08-23T13:57:55.514466","380"
"2023-08-23T13:57:56.664022","379"
"2023-08-23T13:57:57.813437","378"
"2023-08-23T13:57:58.968223","377"
"2023-08-23T13:58:00.118859","376"
"2023-08-23T13:58:01.275898","375"
"2023-08-23T13:58:02.423257","374"
"2023-08-23T13:58:03.574844","373"
"2023-08-23T13:58:04.733697","372"
"2023-08-23T13:58:05.902074","371"
"2023-08-23T13:58:07.062377","370"
"2023-08-23T13:58:08.220041","369"
"2023-08-23T13:58:09.374769","368"
"2023-08-23T13:58:10.551901","367"
"2023-08-23T13:58:11.721827","366"
"2023-08-23T13:58:12.871094","365"
"2023-08-23T13:58:14.017888","364"
"2023-08-23T13:58:15.168280","363"
"2023-08-23T13:58:16.322922","362"
"2023-08-23T13:58:17.492963","361"
"2023-08-23T13:58:18.646522","360"
"2023-08-23T13:58:19.796796","359"
"2023-08-23T13:58:20.958390","358"
"2023-08-23T13:58:22.114329","357"
"2023-08-23T13:58:23.270072","356"
"2023-08-23T13:58:24.425761","355"
"2023-08-23T13:58:25.592294","354"
"2023-08-23T13:58:26.752351","353"
"2023-08-23T13:58:27.908885","352"
"2023-08-23T13:58:29.068601","351"
"2023-08-23T13:58:30.222872","350"
"2023-08-23T13:58:31.374103","349"
"2023-08-23T13:58:32.538794","348"
"2023-08-23T13:58:33.681491","347"
"2023-08-23T13:58:34.895085","346"
"2023-08-23T13:58:36.053293","345"
"2023-08-23T13:58:37.224416","344"
"2023-08-23T13:58:38.452544","343"
"2023-08-23T13:58:39.608662","342"
"2023-08-23T13:58:40.791860","341"
"2023-08-23T13:58:41.937882","340"
"2023-08-23T13:58:43.101087","339"
"2023-08-23T13:58:44.267926","338"
"2023-08-23T13:58:45.427432","337"
"2023-08-23T13:58:46.833032","336"
"2023-08-23T13:58:47.981274","335"
"2023-08-23T13:58:49.140285","334"
"2023-08-23T13:58:50.288520","333"
"2023-08-23T13:58:51.451056","332"
"2023-08-23T13:58:52.609784","331"
"2023-08-23T13:58:53.771438","330"
"2023-08-23T13:58:54.929900","329"
"2023-08-23T13:58:56.086555","328"
"2023-08-23T13:58:57.242059","327"
"2023-08-23T13:58:58.399892","326"
"2023-08-23T13:58:59.552570","325"
"2023-08-23T13:59:00.793449","324"
"2023-08-23T13:59:01.935095","323"
"2023-08-23T13:59:03.113010","322"
"2023-08-23T13:59:04.272661","321"
"2023-08-23T13:59:05.428762","320"
"2023-08-23T13:59:06.585137","319"
"2023-08-23T13:59:07.758617","318"
"2023-08-23T13:59:08.931456","317"
"2023-08-23T13:59:10.084781","316"
"2023-08-23T13:59:11.252256","315"
"2023-08-23T13:59:12.429571","315"
"2023-08-23T13:59:13.629142","313"
"2023-08-23T13:59:14.790366","312"
"2023-08-23T13:59:15.942136","311"
"2023-08-23T13:59:17.103520","310"
"2023-08-23T13:59:18.265805","309"
"2023-08-23T13:59:19.415873","308"
"2023-08-23T13:59:20.570239","307"
"2023-08-23T13:59:21.731592","306"
"2023-08-23T13:59:22.903851","305"
"2023-08-23T13:59:24.057441","304"
"2023-08-23T13:59:25.211653","303"
"2023-08-23T13:59:26.371629","302"
"2023-08-23T13:59:27.531544","301"
"2023-08-23T13:59:28.691188","300"
"2023-08-23T14:05:29.854214","299"
"2023-08-23T14:05:31.024860","298"
"2023-08-23T14:05:32.199038","297"
"2023-08-23T14:05:33.364210","296"
"2023-08-23T14:05:34.505209","295"
"2023-08-23T14:05:35.666393","294"
"2023-08-23T14:05:36.820967","293"
"2023-08-23T14:05:37.987439","292"
"2023-08-23T14:05:39.137943","291"
"2023-08-23T14:05:40.331255","290"
"2023-08-23T14:05:41.490476","289"
"2023-08-23T14:05:42.668391","288"
"2023-08-23T14:05:43.833407","287"
"2023-08-23T14:05:44.976005","286"
"2023-08-23T14:05:46.135127","285"
"2023-08-23T14:05:47.297676","284"
"2023-08-23T14:05:48.444086","283"
"2023-08-23T14:05:49.603181","282"
"2023-08-23T14:05:50.775005","281"
"2023-08-23T14:05:51.930516","280"
"2023-08-23T14:05:53.083844","279"
"2023-08-23T14:05:54.223604","278"
"2023-08-23T14:05:55.376861","277"
"2023-08-23T14:05:56.537708","276"
"2023-08-23T14:05:57.693346","275"
"2023-08-23T14:05:58.845402","274"
"2023-08-23T14:05:59.991048","273"
"2023-08-23T14:06:01.143017","272"
"2023-08-23T14:06:02.311968","271"
"2023-08-23T14:06:03.477688","270"
"2023-08-23T14:06:04.630283","269"
"2023-08-23T14:06:05.770531","268"
"2023-08-23T14:06:06.938497","267"
"2023-08-23T14:06:08.087217","266"
"2023-08-23T14:06:09.240016","265"
"2023-08-23T14:06:10.388373","264"
"2023-08-23T14:06:11.543477","263"
"2023-08-23T14:06:12.696553","262"
"2023-08-23T14:06:13.845318","261"
"2023-08-23T14:06:14.997620","260"
"2023-08-23T14:06:16.147516","259"
"2023-08-23T14:06:17.307651","258"
"2023-08-23T14:06:18.460862","257"
"2023-08-23T14:06:19.607303","256"
"2023-08-23T14:06:20.794941","255"
"2023-08-23T14:06:21.954232","254"
"2023-08-23T14:06:23.129598","253"
"2023-08-23T14:06:24.288239","252"
"2023-08-23T14:06:25.435793","251"
"2023-08-23T14:06:26.576643","250"
"2023-08-23T14:06:27.725727","249"
"2023-08-23T14:06:28.876238","248"
"2023-08-23T14:06:30.025976","247"
"2023-08-23T14:06:31.172901","246"
"2023-08-23T14:06:32.325492","245"
"2023-08-23T14:06:33.507553","244"
"2023-08-23T14:06:34.653325","243"
"2023-08-23T14:06:35.806550","242"
"2023-08-23T14:06:36.948410","241"
"2023-08-23T14:06:38.097679","240"
"2023-08-23T14:06:39.250521","239"
"2023-08-23T14:06:40.398800","238"
"2023-08-23T14:06:41.551310","237"
"2023-08-23T14:06:42.698287","236"
"2023-08-23T14:06:43.855894","235"
"2023-08-23T14:06:45.003933","234"
"2023-08-23T14:06:46.148968","233"
"2023-08-23T14:06:47.344918","232"
"2023-08-23T14:06:48.494025","231"
"2023-08-23T14:06:49.650028","230"
"2023-08-23T14:06:50.845942","229"
"2023-08-23T14:06:51.991564","228"
"2023-08-23T14:06:53.138045","227"
"2023-08-23T14:06:54.280917","226"
"2023-08-23T14:06:55.441809","225"
"2023-08-23T14:06:56.612719","224"
"2023-08-23T14:06:57.764435","223"
"2023-08-23T14:06:58.932588","222"
"2023-08-23T14:07:00.092135","221"
"2023-08-23T14:07:01.248135","220"
"2023-08-23T14:07:02.413349","219"
"2023-08-23T14:07:03.589705","218"
"2023-08-23T14:07:04.744869","217"
"2023-08-23T14:07:05.885511","216"
"2023-08-23T14:07:07.031120","215"
"2023-08-23T14:07:08.186672","214"
"2023-08-23T14:07:09.331768","213"
"2023-08-23T14:07:10.478853","212"
"2023-08-23T14:07:11.626089","211"
"2023-08-23T14:07:12.789924","210"
"2023-08-23T14:07:13.941114","209"
"2023-08-23T14:07:15.088356","208"
"2023-08-23T14:07:16.245977","207"
"2023-08-23T14:07:17.400274","206"
"2023-08-23T14:07:18.551270","205"
"2023-08-23T14:07:19.701657","204"
"2023-08-23T14:07:20.877865","203"
"2023-08-23T14:07:22.029282","202"
"2023-08-23T14:07:23.165967","201"
"2023-08-23T14:07:24.313689","200"
"2023-08-23T14:07:25.463900","199"
"2023-08-23T14:07:26.619395","198"
"2023-08-23T14:07:27.765006","197"
"2023-08-23T14:07:28.915331","196"
"2023-08-23T14:07:30.064515","195"
"2023-08-23T14:07:31.215738","194"
"2023-08-23T14:07:32.368579","193"
"2023-08-23T14:07:33.518884","192"
"2023-08-23T14:07:34.664754","191"
"2023-08-23T14:07:35.811138","190"
"2023-08-23T14:07:36.959728","189"
"2023-08-23T14:07:38.115794","188"
"2023-08-23T14:07:39.266372","187"
"2023-08-23T14:07:40.415745","186"
"2023-08-23T14:07:41.567489","185"
"2023-08-23T14:07:42.715588","184"
"2023-08-23T14:07:43.864147","183"
"2023-08-23T14:07:45.015987","182"
"2023-08-23T14:07:46.166696","181"
"2023-08-23T14:07:47.328169","180"
"2023-08-23T14:07:48.470209","179"
"2023-08-23T14:07:49.626686","178"
"2023-08-23T14:07:50.791205","177"
"2023-08-23T14:07:51.950361","176"
"2023-08-23T14:07:53.102341","175"
"2023-08-23T14:13:54.257182","174"
"2023-08-23T14:13:55.423566","173"
"2023-08-23T14:13:56.564788","172"
"2023-08-23T14:13:57.705602","171"
"2023-08-23T14:13:58.911188","170"
"2023-08-23T14:14:00.070246","169"
"2023-08-23T14:14:01.244781","168"
"2023-08-23T14:14:02.396960","167"
"2023-08-23T14:14:03.541747","166"
"2023-08-23T14:14:04.680636","165"
"2023-08-23T14:14:05.831232","164"
"2023-08-23T14:14:06.978554","163"
"2023-08-23T14:14:08.144891","162"
"2023-08-23T14:14:09.294241","161"
"2023-08-23T14:14:10.443746","160"
"2023-08-23T14:14:11.586133","159"
"2023-08-23T14:14:12.735099","158"
"2023-08-23T14:14:13.906878","157"
"2023-08-23T14:14:15.057547","156"
"2023-08-23T14:14:16.204910","155"
"2023-08-23T14:14:17.342135","154"
"2023-08-23T14:14:18.484048","153"
