"Timestamp","Used Memory (bytes)"
"2023-08-23T13:23:29.893215","74522552"
"2023-08-23T13:23:31.119945","46850680"
"2023-08-23T13:23:32.306141","75102872"
"2023-08-23T13:23:33.479330","47574432"
"2023-08-23T13:23:34.656505","76883816"
"2023-08-23T13:23:35.838878","51000760"
"2023-08-23T13:23:37.018315","78767488"
"2023-08-23T13:23:38.198261","51248592"
"2023-08-23T13:23:39.388725","79055536"
"2023-08-23T13:23:40.569021","50641008"
"2023-08-23T13:23:41.746672","78788344"
"2023-08-23T13:23:42.914272","51796880"
"2023-08-23T13:23:44.105142","26133968"
"2023-08-23T13:23:45.280935","54312832"
"2023-08-23T13:23:46.472900","27440976"
"2023-08-23T13:23:47.829603","55863592"
"2023-08-23T13:23:49.000493","28801512"
"2023-08-23T13:23:50.193114","56310808"
"2023-08-23T13:23:51.365944","29348440"
"2023-08-23T13:23:52.574066","58013776"
"2023-08-23T13:23:53.749666","31855512"
"2023-08-23T13:23:54.934359","59788728"
"2023-08-23T13:23:56.119836","33489896"
"2023-08-23T13:23:57.306343","60894880"
"2023-08-23T13:23:58.479311","34320824"
"2023-08-23T13:23:59.655599","61769416"
"2023-08-23T13:24:00.819878","35185320"
"2023-08-23T13:24:02.021904","62864696"
"2023-08-23T13:24:03.183153","36080624"
"2023-08-23T13:24:04.458055","66243288"
"2023-08-23T13:24:05.641872","40772504"
"2023-08-23T13:24:06.836857","69091328"
"2023-08-23T13:24:08.012461","42551768"
"2023-08-23T13:24:09.203686","70746168"
"2023-08-23T13:24:10.395171","43904008"
"2023-08-23T13:24:11.578751","71530568"
"2023-08-23T13:24:12.800437","44992800"
"2023-08-23T13:24:13.983770","74968032"
"2023-08-23T13:24:15.168090","47895840"
"2023-08-23T13:24:16.355673","77182752"
"2023-08-23T13:24:17.644618","49860400"
"2023-08-23T13:24:18.816906","78401360"
"2023-08-23T13:24:20.011129","52132496"
"2023-08-23T13:24:21.183825","26201168"
"2023-08-23T13:24:22.359540","54720232"
"2023-08-23T13:24:23.527647","28768064"
"2023-08-23T13:24:24.732351","59140984"
"2023-08-23T13:24:25.903975","32405992"
"2023-08-23T13:24:27.061784","61001448"
"2023-08-23T13:24:28.240695","34327192"
"2023-08-23T13:24:29.420039","63252320"
"2023-08-23T13:24:30.592312","37062840"
"2023-08-23T13:24:31.765628","65675448"
"2023-08-23T13:24:32.943212","39224432"
"2023-08-23T13:24:34.146635","70430552"
"2023-08-23T13:24:35.310963","44823464"
"2023-08-23T13:24:36.471686","74257752"
"2023-08-23T13:24:37.655614","47665384"
"2023-08-23T13:24:38.828269","76863264"
"2023-08-23T13:24:39.998519","50823896"
"2023-08-23T13:24:41.161837","79488344"
"2023-08-23T13:24:42.348050","54090160"
"2023-08-23T13:24:43.546639","27433160"
"2023-08-23T13:24:44.721868","58744368"
"2023-08-23T13:24:45.908325","32340392"
"2023-08-23T13:24:47.092469","62092544"
"2023-08-23T13:24:48.275726","35243472"
"2023-08-23T13:24:49.446757","64847464"
"2023-08-23T13:24:50.617922","38214104"
"2023-08-23T13:24:51.819776","67949544"
"2023-08-23T13:24:52.981527","42060816"
"2023-08-23T13:24:54.174286","73269688"
"2023-08-23T13:24:55.363719","46989592"
"2023-08-23T13:24:56.535773","75628864"
"2023-08-23T13:24:57.720056","50044904"
"2023-08-23T13:24:58.903454","79547840"
"2023-08-23T13:25:00.100846","54147592"
"2023-08-23T13:25:01.266256","28595728"
"2023-08-23T13:25:02.448133","57431144"
"2023-08-23T13:25:03.611569","32419240"
"2023-08-23T13:25:04.796813","62924424"
"2023-08-23T13:25:05.965480","38637680"
"2023-08-23T13:25:07.152735","68347640"
"2023-08-23T13:25:08.315434","43613392"
"2023-08-23T13:25:09.492897","73001760"
"2023-08-23T13:25:10.665967","47013720"
"2023-08-23T13:25:11.847636","76495216"
"2023-08-23T13:25:13.043908","51054312"
"2023-08-23T13:25:14.248036","27681328"
"2023-08-23T13:25:15.431835","57244080"
"2023-08-23T13:25:16.616661","32378072"
"2023-08-23T13:25:17.861723","63046680"
"2023-08-23T13:25:19.028704","37065640"
"2023-08-23T13:25:20.207872","66850688"
"2023-08-23T13:25:21.385272","41123192"
"2023-08-23T13:25:22.577971","71045552"
"2023-08-23T13:25:23.743013","46085536"
"2023-08-23T13:25:24.938165","77184104"
"2023-08-23T13:25:26.120263","52016248"
"2023-08-23T13:25:27.297341","27012888"
"2023-08-23T13:25:28.480109","57631520"
"2023-08-23T13:25:29.646807","32384136"
"2023-08-23T13:25:30.832485","62251464"
"2023-08-23T13:25:32.004129","37161032"
"2023-08-23T13:25:33.255228","66979984"
"2023-08-23T13:25:34.430733","44437320"
"2023-08-23T13:25:35.592836","75790448"
"2023-08-23T13:25:36.773745","49809272"
"2023-08-23T13:25:37.941175","79971672"
"2023-08-23T13:25:39.113589","54919944"
"2023-08-23T13:25:40.293110","30374192"
"2023-08-23T13:25:41.471586","60391264"
"2023-08-23T13:25:42.668856","35250160"
"2023-08-23T13:25:43.849227","66083568"
"2023-08-23T13:25:45.050967","42824360"
"2023-08-23T13:31:46.235683","34352808"
"2023-08-23T13:31:47.441753","65072568"
"2023-08-23T13:31:48.633373","40000680"
"2023-08-23T13:31:49.823090","70864024"
"2023-08-23T13:31:50.988259","45897544"
"2023-08-23T13:31:52.159560","76030512"
"2023-08-23T13:31:53.325036","51747120"
"2023-08-23T13:31:54.505133","26974672"
"2023-08-23T13:31:55.681378","59610712"
"2023-08-23T13:31:56.873794","35032024"
"2023-08-23T13:31:58.073230","65228736"
"2023-08-23T13:31:59.248870","41070496"
"2023-08-23T13:32:00.433513","71823376"
"2023-08-23T13:32:01.592392","47117024"
"2023-08-23T13:32:02.761679","77204872"
"2023-08-23T13:32:03.941329","52903960"
"2023-08-23T13:32:05.108375","28921240"
"2023-08-23T13:32:06.324516","62675568"
"2023-08-23T13:32:07.496518","38108544"
"2023-08-23T13:32:08.662885","69374992"
"2023-08-23T13:32:09.857332","44163584"
"2023-08-23T13:32:11.017913","75646456"
"2023-08-23T13:32:12.203362","51117896"
"2023-08-23T13:32:13.389504","27130504"
"2023-08-23T13:32:14.575246","58922776"
"2023-08-23T13:32:15.731330","35712632"
"2023-08-23T13:32:16.923334","66651520"
"2023-08-23T13:32:18.081136","42857400"
"2023-08-23T13:32:19.263992","73730864"
"2023-08-23T13:32:20.437198","49347600"
"2023-08-23T13:32:21.601967","79969232"
"2023-08-23T13:32:22.777607","56329840"
"2023-08-23T13:32:23.960045","32438712"
"2023-08-23T13:32:25.147680","63642024"
"2023-08-23T13:32:26.340984","40241128"
"2023-08-23T13:32:27.514440","71992144"
"2023-08-23T13:32:28.693086","48295880"
"2023-08-23T13:32:29.872855","79007936"
"2023-08-23T13:32:31.055770","54660928"
"2023-08-23T13:32:32.234955","31448880"
"2023-08-23T13:32:33.416922","62637904"
"2023-08-23T13:32:34.580828","38409840"
"2023-08-23T13:32:35.762045","73312400"
"2023-08-23T13:32:36.943713","49030832"
"2023-08-23T13:32:38.114577","26146048"
"2023-08-23T13:32:39.295771","57568088"
"2023-08-23T13:32:40.480153","33401928"
"2023-08-23T13:32:41.674727","65374672"
"2023-08-23T13:32:42.846680","41309728"
"2023-08-23T13:32:44.012503","73281392"
"2023-08-23T13:32:45.174222","49397288"
"2023-08-23T13:32:46.343589","27513456"
"2023-08-23T13:32:47.664707","59099080"
"2023-08-23T13:32:48.849741","35360568"
"2023-08-23T13:32:50.048572","67299192"
"2023-08-23T13:32:51.229556","44130448"
"2023-08-23T13:32:52.423938","76011152"
"2023-08-23T13:32:53.597436","51654176"
"2023-08-23T13:32:54.781719","29333920"
"2023-08-23T13:32:55.959124","61871248"
"2023-08-23T13:32:57.216437","38347320"
"2023-08-23T13:32:58.408307","70125216"
"2023-08-23T13:32:59.581946","46376496"
"2023-08-23T13:33:00.738960","78319768"
"2023-08-23T13:33:01.929830","55452176"
"2023-08-23T13:33:03.116113","32466056"
"2023-08-23T13:33:04.277729","64657152"
"2023-08-23T13:33:05.435722","43215200"
"2023-08-23T13:33:06.610340","75358584"
"2023-08-23T13:33:07.794915","52116056"
"2023-08-23T13:33:08.958658","29311888"
"2023-08-23T13:33:10.157513","61318264"
"2023-08-23T13:33:11.351427","38359024"
"2023-08-23T13:33:12.518697","70261160"
"2023-08-23T13:33:13.704210","47343248"
"2023-08-23T13:33:14.863935","79207192"
"2023-08-23T13:33:16.044061","57879528"
"2023-08-23T13:33:17.223377","34423592"
"2023-08-23T13:33:18.401426","67401760"
"2023-08-23T13:33:19.644659","44315656"
"2023-08-23T13:33:20.825379","77433288"
"2023-08-23T13:33:22.011433","53559488"
"2023-08-23T13:33:23.184740","31419688"
"2023-08-23T13:33:24.369877","63663736"
"2023-08-23T13:33:25.538263","41824208"
"2023-08-23T13:33:26.706751","73895280"
"2023-08-23T13:33:27.889834","50479088"
"2023-08-23T13:33:29.052880","28885312"
"2023-08-23T13:33:30.239132","60856448"
"2023-08-23T13:33:31.409707","38554376"
"2023-08-23T13:33:32.616845","70718160"
"2023-08-23T13:33:33.772595","47744032"
"2023-08-23T13:33:34.944128","26395008"
"2023-08-23T13:33:36.125968","61999904"
"2023-08-23T13:33:37.295669","39398936"
"2023-08-23T13:33:38.466330","71267464"
"2023-08-23T13:33:39.636994","48413840"
"2023-08-23T13:33:40.808972","26898568"
"2023-08-23T13:33:41.991970","59682016"
"2023-08-23T13:33:43.175427","37321760"
"2023-08-23T13:33:44.348810","69625720"
"2023-08-23T13:33:45.511574","48763536"
"2023-08-23T13:33:46.699758","26426616"
"2023-08-23T13:33:47.939289","59224480"
"2023-08-23T13:33:49.107559","36472072"
"2023-08-23T13:33:50.301962","69583512"
"2023-08-23T13:33:51.490627","47473512"
"2023-08-23T13:33:52.759026","26249304"
"2023-08-23T13:33:53.920155","59000552"
"2023-08-23T13:33:55.128588","36320448"
"2023-08-23T13:33:56.301303","70856056"
"2023-08-23T13:33:57.482899","48436872"
"2023-08-23T13:33:58.638097","26982312"
"2023-08-23T13:33:59.838099","59817392"
"2023-08-23T13:34:01.003207","37682576"
"2023-08-23T13:34:02.180024","70873184"
"2023-08-23T13:34:03.353639","48584856"
"2023-08-23T13:34:04.540389","27535088"
"2023-08-23T13:34:05.712697","63285032"
"2023-08-23T13:34:06.888241","41240416"
"2023-08-23T13:34:08.056094","74852120"
"2023-08-23T13:34:09.233011","52443144"
"2023-08-23T13:34:10.399566","31420160"
"2023-08-23T13:34:11.566816","64544312"
"2023-08-23T13:34:12.734984","42450288"
"2023-08-23T13:40:13.915954","28473504"
"2023-08-23T13:40:15.088974","62333520"
"2023-08-23T13:40:16.249656","40425600"
"2023-08-23T13:40:17.457625","75366592"
"2023-08-23T13:40:18.650445","53398688"
"2023-08-23T13:40:19.846971","32098008"
"2023-08-23T13:40:21.016865","65635072"
"2023-08-23T13:40:22.172615","44449904"
"2023-08-23T13:40:23.327709","78281448"
"2023-08-23T13:40:24.491420","55603704"
"2023-08-23T13:40:25.649062","34446312"
"2023-08-23T13:40:26.800015","69375616"
"2023-08-23T13:40:27.961900","47388040"
"2023-08-23T13:40:29.114391","26355952"
"2023-08-23T13:40:30.281324","59803248"
"2023-08-23T13:40:31.429524","38447152"
"2023-08-23T13:40:32.596142","71822112"
"2023-08-23T13:40:33.746778","50582416"
"2023-08-23T13:40:34.897067","29365296"
"2023-08-23T13:40:36.056016","65255584"
"2023-08-23T13:40:37.211724","44625464"
"2023-08-23T13:40:38.352242","78642576"
"2023-08-23T13:40:39.522481","56537416"
"2023-08-23T13:40:40.693411","35368952"
"2023-08-23T13:40:41.876048","69463944"
"2023-08-23T13:40:43.034509","47560312"
"2023-08-23T13:40:44.189505","27211048"
"2023-08-23T13:40:45.348173","61182032"
"2023-08-23T13:40:46.528157","41781928"
"2023-08-23T13:40:47.791042","75262936"
"2023-08-23T13:40:48.956979","54729624"
"2023-08-23T13:40:50.120373","33480488"
"2023-08-23T13:40:51.281844","67794512"
"2023-08-23T13:40:52.436138","45674776"
"2023-08-23T13:40:53.582938","26219528"
"2023-08-23T13:40:54.733401","60140432"
"2023-08-23T13:40:55.889347","38551808"
"2023-08-23T13:40:57.043943","74058760"
"2023-08-23T13:40:58.208510","52700544"
"2023-08-23T13:40:59.366564","32451376"
"2023-08-23T13:41:00.521430","66786944"
"2023-08-23T13:41:01.676199","45902904"
"2023-08-23T13:41:02.845274","80102480"
"2023-08-23T13:41:04.058283","59016536"
"2023-08-23T13:41:05.217543","38669824"
"2023-08-23T13:41:06.396224","75530984"
"2023-08-23T13:41:07.560318","54578816"
"2023-08-23T13:41:08.710276","34570104"
"2023-08-23T13:41:09.872800","68721976"
"2023-08-23T13:41:11.031113","47596600"
"2023-08-23T13:41:12.183268","27564216"
"2023-08-23T13:41:13.353748","62068464"
"2023-08-23T13:41:14.504885","41554984"
"2023-08-23T13:41:15.650298","76781224"
"2023-08-23T13:41:16.800654","57017584"
"2023-08-23T13:41:17.950889","36360992"
"2023-08-23T13:41:19.105547","70825272"
"2023-08-23T13:41:20.264957","50877856"
"2023-08-23T13:41:21.418466","30362408"
"2023-08-23T13:41:22.582639","65051808"
"2023-08-23T13:41:23.731834","45735088"
"2023-08-23T13:41:24.882980","80139888"
"2023-08-23T13:41:26.038635","59160256"
"2023-08-23T13:41:27.200836","39757800"
"2023-08-23T13:41:28.357938","75250064"
"2023-08-23T13:41:29.518416","54845848"
"2023-08-23T13:41:30.685269","34500064"
"2023-08-23T13:41:31.857323","68945944"
"2023-08-23T13:41:33.016273","48725312"
"2023-08-23T13:41:34.176649","29306784"
"2023-08-23T13:41:35.345546","65120080"
"2023-08-23T13:41:36.495700","46807840"
"2023-08-23T13:41:37.665492","26380384"
"2023-08-23T13:41:38.827233","61040856"
"2023-08-23T13:41:39.964077","41691936"
"2023-08-23T13:41:41.129289","77000600"
"2023-08-23T13:41:42.290703","55980544"
"2023-08-23T13:41:43.463245","36429184"
"2023-08-23T13:41:44.628452","71128152"
"2023-08-23T13:41:45.797529","50885968"
"2023-08-23T13:41:46.954697","32548176"
"2023-08-23T13:41:48.108994","68100488"
"2023-08-23T13:41:49.264098","47725648"
"2023-08-23T13:41:50.412254","27787512"
"2023-08-23T13:41:51.562046","63115680"
"2023-08-23T13:41:52.718151","44470824"
"2023-08-23T13:41:53.876745","79709744"
"2023-08-23T13:41:55.039333","59179904"
"2023-08-23T13:41:56.199709","39685736"
"2023-08-23T13:41:57.360092","76250472"
"2023-08-23T13:41:58.520222","56980432"
"2023-08-23T13:41:59.683677","36391128"
"2023-08-23T13:42:00.933680","72929776"
"2023-08-23T13:42:02.088970","53001424"
"2023-08-23T13:42:03.254486","33526584"
"2023-08-23T13:42:04.416013","69120344"
"2023-08-23T13:42:05.569032","50070352"
"2023-08-23T13:42:06.714562","32472640"
"2023-08-23T13:42:07.881854","67817504"
"2023-08-23T13:42:09.036635","47701504"
"2023-08-23T13:42:10.193283","29279896"
"2023-08-23T13:42:11.348369","64637968"
"2023-08-23T13:42:12.505605","45860648"
"2023-08-23T13:42:13.657200","26539216"
"2023-08-23T13:42:14.822320","62607744"
"2023-08-23T13:42:15.994086","42662448"
"2023-08-23T13:42:17.145497","79314976"
"2023-08-23T13:42:18.314743","60048448"
"2023-08-23T13:42:19.477706","40662608"
"2023-08-23T13:42:20.638212","77227960"
"2023-08-23T13:42:21.798849","58325448"
"2023-08-23T13:42:22.991252","38628640"
"2023-08-23T13:42:24.147928","74413744"
"2023-08-23T13:42:25.303586","55159552"
"2023-08-23T13:42:26.463372","36480544"
"2023-08-23T13:42:27.627912","73170344"
"2023-08-23T13:42:28.780588","53916936"
"2023-08-23T13:42:29.929014","35388488"
"2023-08-23T13:42:31.104312","71952072"
"2023-08-23T13:42:32.259226","51982952"
"2023-08-23T13:42:33.408489","33493352"
"2023-08-23T13:42:34.577210","70119592"
"2023-08-23T13:42:35.727039","51197760"
"2023-08-23T13:42:36.880670","34688672"
"2023-08-23T13:42:38.046452","70952048"
"2023-08-23T13:48:39.200855","49492512"
"2023-08-23T13:48:40.363219","31175288"
"2023-08-23T13:48:41.537560","67184176"
"2023-08-23T13:48:42.695933","48496280"
"2023-08-23T13:48:43.860943","29968384"
"2023-08-23T13:48:45.035633","66404344"
"2023-08-23T13:48:46.195714","47411784"
"2023-08-23T13:48:47.343802","29267296"
"2023-08-23T13:48:48.516119","66240200"
"2023-08-23T13:48:49.677623","47091576"
"2023-08-23T13:48:50.858928","29281272"
"2023-08-23T13:48:52.030529","65087040"
"2023-08-23T13:48:53.214646","47029208"
"2023-08-23T13:48:54.351030","27721872"
"2023-08-23T13:48:55.520071","65309944"
"2023-08-23T13:48:56.693797","46388656"
"2023-08-23T13:48:57.839774","28599488"
"2023-08-23T13:48:58.996090","65906624"
"2023-08-23T13:49:00.140825","46875272"
"2023-08-23T13:49:01.301678","29326864"
"2023-08-23T13:49:02.462801","65814432"
"2023-08-23T13:49:03.621721","47072840"
"2023-08-23T13:49:04.770378","29271920"
"2023-08-23T13:49:05.928176","67109760"
"2023-08-23T13:49:07.090488","47660048"
"2023-08-23T13:49:08.240020","31339976"
"2023-08-23T13:49:09.404656","67801224"
"2023-08-23T13:49:10.548464","49964496"
"2023-08-23T13:49:11.719867","31408744"
"2023-08-23T13:49:12.876050","68937536"
"2023-08-23T13:49:14.041900","49871960"
"2023-08-23T13:49:15.201150","32497224"
"2023-08-23T13:49:16.368719","69071744"
"2023-08-23T13:49:17.754750","52015960"
"2023-08-23T13:49:18.888227","33427496"
"2023-08-23T13:49:20.053073","71054368"
"2023-08-23T13:49:21.211502","53077776"
"2023-08-23T13:49:22.362785","35532608"
"2023-08-23T13:49:23.518760","72092112"
"2023-08-23T13:49:24.666599","54237424"
"2023-08-23T13:49:25.823318","35667128"
"2023-08-23T13:49:26.994270","73341000"
"2023-08-23T13:49:28.158053","56273552"
"2023-08-23T13:49:29.302338","38612832"
"2023-08-23T13:49:30.459208","76107792"
"2023-08-23T13:49:31.621892","58449832"
"2023-08-23T13:49:32.769228","39808232"
"2023-08-23T13:49:33.923704","77453000"
"2023-08-23T13:49:35.088708","59494752"
"2023-08-23T13:49:36.244273","42970968"
"2023-08-23T13:49:37.405696","27166232"
"2023-08-23T13:49:38.563603","64105080"
"2023-08-23T13:49:39.724363","47362480"
"2023-08-23T13:49:40.877925","29301608"
"2023-08-23T13:49:42.033585","66877576"
"2023-08-23T13:49:43.211763","48927360"
"2023-08-23T13:49:44.359909","31416168"
"2023-08-23T13:49:45.521652","69115072"
"2023-08-23T13:49:46.740714","51052776"
"2023-08-23T13:49:47.917169","34780472"
"2023-08-23T13:49:49.117711","72660744"
"2023-08-23T13:49:50.274266","55152272"
"2023-08-23T13:49:51.436247","37405480"
"2023-08-23T13:49:52.594020","76116432"
"2023-08-23T13:49:53.761742","58773872"
"2023-08-23T13:49:54.915030","40806448"
"2023-08-23T13:49:56.074775","79640248"
"2023-08-23T13:49:57.230488","61947152"
"2023-08-23T13:49:58.382543","44751768"
"2023-08-23T13:49:59.528411","27714128"
"2023-08-23T13:50:00.690883","66548624"
"2023-08-23T13:50:01.865665","49238648"
"2023-08-23T13:50:03.024485","31408024"
"2023-08-23T13:50:04.192624","70167744"
"2023-08-23T13:50:05.349048","53218416"
"2023-08-23T13:50:06.496286","36415416"
"2023-08-23T13:50:07.664565","76124072"
"2023-08-23T13:50:08.820400","58220168"
"2023-08-23T13:50:09.981038","41924160"
"2023-08-23T13:50:11.155348","79366320"
"2023-08-23T13:50:12.317474","62725504"
"2023-08-23T13:50:13.475348","47416776"
"2023-08-23T13:50:14.629778","29285048"
"2023-08-23T13:50:15.782770","67134320"
"2023-08-23T13:50:16.944580","50297400"
"2023-08-23T13:50:18.104924","34549728"
"2023-08-23T13:50:19.260836","73268904"
"2023-08-23T13:50:20.427790","55406080"
"2023-08-23T13:50:21.577612","38652768"
"2023-08-23T13:50:22.735595","77354480"
"2023-08-23T13:50:23.898194","60716888"
"2023-08-23T13:50:25.052468","43031408"
"2023-08-23T13:50:26.203936","27227064"
"2023-08-23T13:50:27.363800","65770872"
"2023-08-23T13:50:28.527666","49946912"
"2023-08-23T13:50:29.673454","33494896"
"2023-08-23T13:50:30.842403","72135688"
"2023-08-23T13:50:32.004029","55289856"
"2023-08-23T13:50:33.155834","38667736"
"2023-08-23T13:50:34.321163","77401920"
"2023-08-23T13:50:35.479022","61734816"
"2023-08-23T13:50:36.628766","45685872"
"2023-08-23T13:50:37.789783","30163216"
"2023-08-23T13:50:38.952069","68906784"
"2023-08-23T13:50:40.110755","52085664"
"2023-08-23T13:50:41.271853","35481280"
"2023-08-23T13:50:42.437361","74133528"
"2023-08-23T13:50:43.605241","57454136"
"2023-08-23T13:50:44.759195","41906048"
"2023-08-23T13:50:45.916139","80440328"
"2023-08-23T13:50:47.080197","63958224"
"2023-08-23T13:50:48.233701","48522280"
"2023-08-23T13:50:49.390252","32455824"
"2023-08-23T13:50:50.552609","72520928"
"2023-08-23T13:50:51.715675","55752312"
"2023-08-23T13:50:52.871604","39825776"
"2023-08-23T13:50:54.031526","78634784"
"2023-08-23T13:50:55.190182","61819416"
"2023-08-23T13:50:56.335577","47617064"
"2023-08-23T13:50:57.496471","31199072"
"2023-08-23T13:50:58.657051","70118880"
"2023-08-23T13:50:59.818826","54249840"
"2023-08-23T13:51:00.969799","37420128"
"2023-08-23T13:51:02.122331","77239136"
"2023-08-23T13:51:03.300216","60731816"
"2023-08-23T13:57:04.499101","34867672"
"2023-08-23T13:57:05.657923","74827888"
"2023-08-23T13:57:06.827336","59647688"
"2023-08-23T13:57:07.974890","43691728"
"2023-08-23T13:57:09.134171","29104480"
"2023-08-23T13:57:10.305889","68349656"
"2023-08-23T13:57:11.478418","51777456"
"2023-08-23T13:57:12.632480","36141184"
"2023-08-23T13:57:13.802359","75570480"
"2023-08-23T13:57:14.953935","59974440"
"2023-08-23T13:57:16.109653","44779288"
"2023-08-23T13:57:17.262180","29249808"
"2023-08-23T13:57:18.410324","69985096"
"2023-08-23T13:57:19.569276","53086136"
"2023-08-23T13:57:20.728770","37546488"
"2023-08-23T13:57:21.893299","77184064"
"2023-08-23T13:57:23.047946","61775864"
"2023-08-23T13:57:24.217248","47305984"
"2023-08-23T13:57:25.368009","31400480"
"2023-08-23T13:57:26.530503","71573360"
"2023-08-23T13:57:27.676716","55494752"
"2023-08-23T13:57:28.826459","40678552"
"2023-08-23T13:57:29.982751","80618608"
"2023-08-23T13:57:31.130950","65279072"
"2023-08-23T13:57:32.283985","49074096"
"2023-08-23T13:57:33.430898","34881080"
"2023-08-23T13:57:34.582580","74910024"
"2023-08-23T13:57:35.732140","60073000"
"2023-08-23T13:57:36.877363","44887544"
"2023-08-23T13:57:38.022956","29230280"
"2023-08-23T13:57:39.185114","69927872"
"2023-08-23T13:57:40.336437","54301264"
"2023-08-23T13:57:41.524323","39822008"
"2023-08-23T13:57:42.676500","79560928"
"2023-08-23T13:57:43.843404","63946224"
"2023-08-23T13:57:44.996426","49183248"
"2023-08-23T13:57:46.145497","34558640"
"2023-08-23T13:57:47.303774","74545544"
"2023-08-23T13:57:48.453731","59561008"
"2023-08-23T13:57:49.599915","44917528"
"2023-08-23T13:57:50.758623","30309368"
"2023-08-23T13:57:51.910476","70201552"
"2023-08-23T13:57:53.062897","55615936"
"2023-08-23T13:57:54.233136","40887784"
"2023-08-23T13:57:55.390061","80802744"
"2023-08-23T13:57:56.553634","65164160"
"2023-08-23T13:57:57.703338","50251144"
"2023-08-23T13:57:58.854962","37462928"
"2023-08-23T13:58:00.005687","77496256"
"2023-08-23T13:58:01.160268","61857208"
"2023-08-23T13:58:02.318218","49050016"
"2023-08-23T13:58:03.457436","33689104"
"2023-08-23T13:58:04.610408","74555944"
"2023-08-23T13:58:05.771775","59767328"
"2023-08-23T13:58:06.942560","44868752"
"2023-08-23T13:58:08.102527","31099856"
"2023-08-23T13:58:09.256027","72081464"
"2023-08-23T13:58:10.416290","57525432"
"2023-08-23T13:58:11.592996","43162376"
"2023-08-23T13:58:12.750359","28149552"
"2023-08-23T13:58:13.903919","69113616"
"2023-08-23T13:58:15.052661","54455464"
"2023-08-23T13:58:16.207748","39817592"
"2023-08-23T13:58:17.363415","80880008"
"2023-08-23T13:58:18.532369","67061768"
"2023-08-23T13:58:19.686863","52551832"
"2023-08-23T13:58:20.834210","37459768"
"2023-08-23T13:58:21.999762","79442056"
"2023-08-23T13:58:23.151169","64160216"
"2023-08-23T13:58:24.307976","50450368"
"2023-08-23T13:58:25.461652","35485440"
"2023-08-23T13:58:26.633472","76531848"
"2023-08-23T13:58:27.790493","62154232"
"2023-08-23T13:58:28.947162","49697776"
"2023-08-23T13:58:30.106727","34460376"
"2023-08-23T13:58:31.258873","76604416"
"2023-08-23T13:58:32.414416","62008328"
"2023-08-23T13:58:33.572779","48242112"
"2023-08-23T13:58:34.725958","33516616"
"2023-08-23T13:58:35.926469","75513344"
"2023-08-23T13:58:37.103941","60843568"
"2023-08-23T13:58:38.263620","49049704"
"2023-08-23T13:58:39.490522","34696448"
"2023-08-23T13:58:40.650223","75511080"
"2023-08-23T13:58:41.828569","60854336"
"2023-08-23T13:58:42.974438","48406432"
"2023-08-23T13:58:44.141225","33527632"
"2023-08-23T13:58:45.305258","75625584"
"2023-08-23T13:58:46.485905","61109728"
"2023-08-23T13:58:47.871248","48878392"
"2023-08-23T13:58:49.016228","34371400"
"2023-08-23T13:58:50.169139","75477288"
"2023-08-23T13:58:51.332025","60958184"
"2023-08-23T13:58:52.487714","48233240"
"2023-08-23T13:58:53.645651","34706064"
"2023-08-23T13:58:54.812233","75721512"
"2023-08-23T13:58:55.963955","62149496"
"2023-08-23T13:58:57.124382","49426112"
"2023-08-23T13:58:58.276428","35218584"
"2023-08-23T13:58:59.435524","77598176"
"2023-08-23T13:59:00.590209","63073712"
"2023-08-23T13:59:01.822808","49294896"
"2023-08-23T13:59:02.968674","36555560"
"2023-08-23T13:59:04.150736","77644640"
"2023-08-23T13:59:05.308244","65396512"
"2023-08-23T13:59:06.459032","51252968"
"2023-08-23T13:59:07.627859","38533112"
"2023-08-23T13:59:08.797015","80308032"
"2023-08-23T13:59:09.964399","67475504"
"2023-08-23T13:59:11.120774","53479472"
"2023-08-23T13:59:12.288046","40960264"
"2023-08-23T13:59:13.465453","27427312"
"2023-08-23T13:59:14.673960","69211328"
"2023-08-23T13:59:15.827928","55776368"
"2023-08-23T13:59:16.975125","43349200"
"2023-08-23T13:59:18.137511","29238296"
"2023-08-23T13:59:19.292672","72284440"
"2023-08-23T13:59:20.449125","59007032"
"2023-08-23T13:59:21.604998","46281768"
"2023-08-23T13:59:22.760878","33575088"
"2023-08-23T13:59:23.937600","75835288"
"2023-08-23T13:59:25.089581","61187656"
"2023-08-23T13:59:26.246898","49056520"
"2023-08-23T13:59:27.408421","35514000"
"2023-08-23T13:59:28.566427","78397752"
"2023-08-23T14:05:29.723999","46439544"
"2023-08-23T14:05:30.888416","33237488"
"2023-08-23T14:05:32.057149","76338168"
"2023-08-23T14:05:33.233339","62566376"
"2023-08-23T14:05:34.391185","49775848"
"2023-08-23T14:05:35.534746","37930432"
"2023-08-23T14:05:36.693564","80325280"
"2023-08-23T14:05:37.862151","67266904"
"2023-08-23T14:05:39.023259","54744184"
"2023-08-23T14:05:40.188408","42863304"
"2023-08-23T14:05:41.363900","29240168"
"2023-08-23T14:05:42.521030","71991208"
"2023-08-23T14:05:43.704691","58751016"
"2023-08-23T14:05:44.865052","47053976"
"2023-08-23T14:05:46.010603","34609040"
"2023-08-23T14:05:47.163215","76660456"
"2023-08-23T14:05:48.325561","63268328"
"2023-08-23T14:05:49.474629","52219040"
"2023-08-23T14:05:50.631885","39871400"
"2023-08-23T14:05:51.805509","27189616"
